dataset,model,rmse,rank
pmlb/210_cloud,DecisionTreeSimple,0.350395,13
pmlb/210_cloud,SparseHingeLinear,0.273392,1
pmlb/210_cloud,PiecewiseGAM3Knots_sorted,0.277510,4
pmlb/210_cloud,LinearPlusStumps12,0.290264,6
pmlb/210_cloud,AdaptiveSelector,0.290264,7
pmlb/210_cloud,LinearPlusStumps_examples,0.290264,8
pmlb/210_cloud,BinnedGAM,0.634474,23
pmlb/215_2dplanes,PyGAM,0.540914,22
pmlb/215_2dplanes,DT_mini,0.426038,12
pmlb/215_2dplanes,DT_large,0.293198,8
pmlb/215_2dplanes,OLS,0.535259,18
pmlb/215_2dplanes,LassoCV,0.535068,14
pmlb/215_2dplanes,RidgeCV,0.535296,19
pmlb/215_2dplanes,RF,0.250394,6
pmlb/215_2dplanes,GBM,0.235261,2
pmlb/215_2dplanes,MLP,0.243816,5
pmlb/215_2dplanes,FIGS_mini,0.397537,11
pmlb/215_2dplanes,FIGS_large,0.243363,4
pmlb/215_2dplanes,RuleFit,0.262276,7
pmlb/215_2dplanes,HSTree_mini,0.426049,13
pmlb/215_2dplanes,HSTree_large,0.293207,9
pmlb/215_2dplanes,EBM,0.236124,3
pmlb/215_2dplanes,TabPFN,0.230708,1
pmlb/215_2dplanes,DecisionTreeSimple,0.323102,10
pmlb/215_2dplanes,SparseHingeLinear,0.539926,21
pmlb/215_2dplanes,PiecewiseGAM3Knots_sorted,0.540931,23
pmlb/215_2dplanes,LinearPlusStumps12,0.535248,15
pmlb/215_2dplanes,AdaptiveSelector,0.535248,16
pmlb/215_2dplanes,LinearPlusStumps_examples,0.535248,17
pmlb/215_2dplanes,BinnedGAM,0.539351,20
pmlb/218_house_8L,PyGAM,0.697595,4
pmlb/218_house_8L,DT_mini,0.762756,10
pmlb/218_house_8L,DT_large,0.786732,18
pmlb/218_house_8L,OLS,1.089536,22
pmlb/218_house_8L,LassoCV,1.087215,21
pmlb/218_house_8L,RidgeCV,0.854787,20
pmlb/218_house_8L,RF,0.704566,5
pmlb/218_house_8L,GBM,0.690860,2
pmlb/218_house_8L,MLP,1.410088,23
pmlb/218_house_8L,FIGS_mini,0.785629,17
pmlb/218_house_8L,FIGS_large,0.784108,15
pmlb/218_house_8L,RuleFit,0.784780,16
pmlb/218_house_8L,HSTree_mini,0.770780,11
pmlb/218_house_8L,HSTree_large,0.751358,8
pmlb/218_house_8L,EBM,0.695569,3
pmlb/218_house_8L,TabPFN,0.644881,1
pmlb/218_house_8L,DecisionTreeSimple,0.762061,9
pmlb/218_house_8L,SparseHingeLinear,0.727995,7
pmlb/218_house_8L,PiecewiseGAM3Knots_sorted,0.727783,6
pmlb/218_house_8L,LinearPlusStumps12,0.780970,12
pmlb/218_house_8L,AdaptiveSelector,0.780970,13
pmlb/218_house_8L,LinearPlusStumps_examples,0.780970,14
pmlb/218_house_8L,BinnedGAM,0.823059,19
pmlb/225_puma8NH,PyGAM,0.752715,19
pmlb/225_puma8NH,DT_mini,0.713115,13
pmlb/225_puma8NH,DT_large,0.671396,9
pmlb/225_puma8NH,OLS,0.781513,23
pmlb/225_puma8NH,LassoCV,0.781055,21
pmlb/225_puma8NH,RidgeCV,0.781400,22
pmlb/225_puma8NH,RF,0.617547,2
pmlb/225_puma8NH,GBM,0.618783,4
pmlb/225_puma8NH,MLP,0.617553,3
pmlb/225_puma8NH,FIGS_mini,0.695208,11
pmlb/225_puma8NH,FIGS_large,0.670046,8
pmlb/225_puma8NH,RuleFit,0.666590,7
pmlb/225_puma8NH,HSTree_mini,0.710840,12
pmlb/225_puma8NH,HSTree_large,0.659796,6
pmlb/225_puma8NH,EBM,0.622858,5
pmlb/225_puma8NH,TabPFN,0.575640,1
pmlb/225_puma8NH,DecisionTreeSimple,0.685028,10
pmlb/225_puma8NH,SparseHingeLinear,0.743191,15
pmlb/225_puma8NH,PiecewiseGAM3Knots_sorted,0.743140,14
pmlb/225_puma8NH,LinearPlusStumps12,0.751678,16
pmlb/225_puma8NH,AdaptiveSelector,0.751678,17
pmlb/225_puma8NH,LinearPlusStumps_examples,0.751678,18
pmlb/225_puma8NH,BinnedGAM,0.762155,20
pmlb/227_cpu_small,PyGAM,0.204787,4
pmlb/227_cpu_small,DT_mini,0.285635,14
pmlb/227_cpu_small,DT_large,0.244801,10
pmlb/227_cpu_small,OLS,0.611171,20
pmlb/227_cpu_small,LassoCV,0.742457,21
pmlb/227_cpu_small,RidgeCV,0.562913,19
pmlb/227_cpu_small,RF,0.218315,6
pmlb/227_cpu_small,GBM,0.187871,2
pmlb/227_cpu_small,MLP,724.021529,23
pmlb/227_cpu_small,FIGS_mini,0.251926,11
pmlb/227_cpu_small,FIGS_large,0.221763,7
pmlb/227_cpu_small,RuleFit,0.344653,15
pmlb/227_cpu_small,HSTree_mini,0.284538,13
pmlb/227_cpu_small,HSTree_large,0.243118,9
pmlb/227_cpu_small,EBM,0.192590,3
pmlb/227_cpu_small,TabPFN,0.168318,1
pmlb/227_cpu_small,DecisionTreeSimple,0.276928,12
pmlb/227_cpu_small,SparseHingeLinear,0.210352,5
pmlb/227_cpu_small,PiecewiseGAM3Knots_sorted,0.224119,8
pmlb/227_cpu_small,LinearPlusStumps12,0.506765,16
pmlb/227_cpu_small,AdaptiveSelector,0.506765,17
pmlb/227_cpu_small,LinearPlusStumps_examples,0.506765,18
pmlb/227_cpu_small,BinnedGAM,0.760907,22
pmlb/228_elusage,PyGAM,0.478782,13
pmlb/228_elusage,DT_mini,0.471935,11
pmlb/228_elusage,DT_large,0.426362,3
pmlb/228_elusage,OLS,0.511401,21
pmlb/228_elusage,LassoCV,0.480834,17
pmlb/228_elusage,RidgeCV,0.510593,20
pmlb/228_elusage,RF,0.425804,1
pmlb/228_elusage,GBM,0.436995,4
pmlb/228_elusage,MLP,1.207429,23
pmlb/228_elusage,FIGS_mini,0.458839,6
pmlb/228_elusage,FIGS_large,0.484808,19
pmlb/228_elusage,RuleFit,0.468865,10
pmlb/228_elusage,HSTree_mini,0.471935,12
pmlb/228_elusage,HSTree_large,0.425812,2
pmlb/228_elusage,EBM,0.528872,22
pmlb/228_elusage,TabPFN,0.464497,7
pmlb/228_elusage,DecisionTreeSimple,0.451333,5
pmlb/228_elusage,SparseHingeLinear,0.464890,8
pmlb/228_elusage,PiecewiseGAM3Knots_sorted,0.464890,9
pmlb/228_elusage,LinearPlusStumps12,0.478884,14
pmlb/228_elusage,AdaptiveSelector,0.478884,15
pmlb/228_elusage,LinearPlusStumps_examples,0.478884,16
pmlb/228_elusage,BinnedGAM,0.483992,18
pmlb/229_pwLinear,PyGAM,0.402434,16
pmlb/229_pwLinear,DT_mini,0.485672,23
pmlb/229_pwLinear,DT_large,0.483902,22
pmlb/229_pwLinear,OLS,0.397349,13
pmlb/229_pwLinear,LassoCV,0.390045,8
pmlb/229_pwLinear,RidgeCV,0.394616,9
pmlb/229_pwLinear,RF,0.374468,5
pmlb/229_pwLinear,GBM,0.354602,3
pmlb/229_pwLinear,MLP,0.400872,14
pmlb/229_pwLinear,FIGS_mini,0.401258,15
pmlb/229_pwLinear,FIGS_large,0.428879,19
pmlb/229_pwLinear,RuleFit,0.327694,2
pmlb/229_pwLinear,HSTree_mini,0.481541,21
pmlb/229_pwLinear,HSTree_large,0.469100,20
pmlb/229_pwLinear,EBM,0.405762,17
pmlb/229_pwLinear,TabPFN,0.312971,1
pmlb/229_pwLinear,DecisionTreeSimple,0.407615,18
pmlb/229_pwLinear,SparseHingeLinear,0.374447,4
pmlb/229_pwLinear,PiecewiseGAM3Knots_sorted,0.376195,7
pmlb/229_pwLinear,LinearPlusStumps12,0.395026,10
pmlb/229_pwLinear,AdaptiveSelector,0.395026,11
pmlb/229_pwLinear,LinearPlusStumps_examples,0.395026,12
pmlb/229_pwLinear,BinnedGAM,0.375481,6
pmlb/230_machine_cpu,PyGAM,0.332015,1
pmlb/230_machine_cpu,DT_mini,0.808921,19
pmlb/230_machine_cpu,DT_large,0.670488,15
pmlb/230_machine_cpu,OLS,0.541310,10
pmlb/230_machine_cpu,LassoCV,0.628794,14
pmlb/230_machine_cpu,RidgeCV,0.541304,9
pmlb/230_machine_cpu,RF,0.569563,11
pmlb/230_machine_cpu,GBM,0.577137,12
pmlb/230_machine_cpu,MLP,113.095662,23
pmlb/230_machine_cpu,FIGS_mini,0.804404,18
pmlb/230_machine_cpu,FIGS_large,0.721489,17
pmlb/230_machine_cpu,RuleFit,0.611748,13
pmlb/230_machine_cpu,HSTree_mini,0.808921,20
pmlb/230_machine_cpu,HSTree_large,0.679851,16
pmlb/230_machine_cpu,EBM,0.537511,8
pmlb/230_machine_cpu,TabPFN,1.561240,22
pmlb/230_machine_cpu,DecisionTreeSimple,0.369837,2
pmlb/230_machine_cpu,SparseHingeLinear,0.422154,3
pmlb/230_machine_cpu,PiecewiseGAM3Knots_sorted,0.423288,4
pmlb/230_machine_cpu,LinearPlusStumps12,0.520893,5
pmlb/230_machine_cpu,AdaptiveSelector,0.520893,6
pmlb/230_machine_cpu,LinearPlusStumps_examples,0.520893,7
pmlb/230_machine_cpu,BinnedGAM,1.154118,21
pmlb/294_satellite_image,PyGAM,0.443186,7
pmlb/294_satellite_image,DT_mini,0.527527,18
pmlb/294_satellite_image,DT_large,0.490853,14
pmlb/294_satellite_image,OLS,0.557316,21
pmlb/294_satellite_image,LassoCV,0.551906,19
pmlb/294_satellite_image,RidgeCV,0.557292,20
pmlb/294_satellite_image,RF,0.393493,3
pmlb/294_satellite_image,GBM,0.409630,4
pmlb/294_satellite_image,MLP,1.342500,23
pmlb/294_satellite_image,FIGS_mini,0.520949,15
pmlb/294_satellite_image,FIGS_large,0.485593,12
pmlb/294_satellite_image,RuleFit,0.630976,22
pmlb/294_satellite_image,HSTree_mini,0.525870,16
pmlb/294_satellite_image,HSTree_large,0.489967,13
pmlb/294_satellite_image,EBM,0.387879,2
pmlb/294_satellite_image,TabPFN,0.321822,1
pmlb/294_satellite_image,DecisionTreeSimple,0.526243,17
pmlb/294_satellite_image,SparseHingeLinear,0.440527,5
pmlb/294_satellite_image,PiecewiseGAM3Knots_sorted,0.440621,6
pmlb/294_satellite_image,LinearPlusStumps12,0.480691,9
pmlb/294_satellite_image,AdaptiveSelector,0.480691,10
pmlb/294_satellite_image,LinearPlusStumps_examples,0.480691,11
pmlb/294_satellite_image,BinnedGAM,0.459937,8
pmlb/344_mv,PyGAM,0.432789,17
pmlb/344_mv,DT_mini,0.289504,12
pmlb/344_mv,DT_large,0.161048,6
pmlb/344_mv,OLS,0.434862,18
pmlb/344_mv,LassoCV,0.435607,21
pmlb/344_mv,RidgeCV,0.434865,19
pmlb/344_mv,RF,0.105879,5
pmlb/344_mv,GBM,0.052105,2
pmlb/344_mv,MLP,0.503838,23
pmlb/344_mv,FIGS_mini,0.202336,8
pmlb/344_mv,FIGS_large,0.095683,4
pmlb/344_mv,RuleFit,0.283315,10
pmlb/344_mv,HSTree_mini,0.289330,11
pmlb/344_mv,HSTree_large,0.161052,7
pmlb/344_mv,EBM,0.054197,3
pmlb/344_mv,TabPFN,0.003208,1
pmlb/344_mv,DecisionTreeSimple,0.239450,9
pmlb/344_mv,SparseHingeLinear,0.428277,13
pmlb/344_mv,PiecewiseGAM3Knots_sorted,0.430254,14
pmlb/344_mv,LinearPlusStumps12,0.432522,15
pmlb/344_mv,AdaptiveSelector,0.434918,20
pmlb/344_mv,LinearPlusStumps_examples,0.432522,16
pmlb/344_mv,BinnedGAM,0.463263,22
pmlb/4544_GeographicalOriginalofMusic,PyGAM,0.656222,13
pmlb/4544_GeographicalOriginalofMusic,DT_mini,0.760770,20
pmlb/4544_GeographicalOriginalofMusic,DT_large,0.766547,21
pmlb/4544_GeographicalOriginalofMusic,OLS,0.622808,6
pmlb/4544_GeographicalOriginalofMusic,LassoCV,0.623070,7
pmlb/4544_GeographicalOriginalofMusic,RidgeCV,0.619506,5
pmlb/4544_GeographicalOriginalofMusic,RF,0.651707,12
pmlb/4544_GeographicalOriginalofMusic,GBM,0.637605,10
pmlb/4544_GeographicalOriginalofMusic,MLP,0.682040,15
pmlb/4544_GeographicalOriginalofMusic,FIGS_mini,0.767211,22
pmlb/4544_GeographicalOriginalofMusic,FIGS_large,0.800177,23
pmlb/4544_GeographicalOriginalofMusic,RuleFit,0.679273,14
pmlb/4544_GeographicalOriginalofMusic,HSTree_mini,0.713209,19
pmlb/4544_GeographicalOriginalofMusic,HSTree_large,0.684131,16
pmlb/4544_GeographicalOriginalofMusic,EBM,0.638056,11
pmlb/4544_GeographicalOriginalofMusic,TabPFN,0.594684,1
pmlb/4544_GeographicalOriginalofMusic,DecisionTreeSimple,0.710193,18
pmlb/4544_GeographicalOriginalofMusic,SparseHingeLinear,0.616341,3
pmlb/4544_GeographicalOriginalofMusic,PiecewiseGAM3Knots_sorted,0.615420,2
pmlb/4544_GeographicalOriginalofMusic,LinearPlusStumps12,0.629455,8
pmlb/4544_GeographicalOriginalofMusic,AdaptiveSelector,0.619330,4
pmlb/4544_GeographicalOriginalofMusic,LinearPlusStumps_examples,0.629455,9
pmlb/4544_GeographicalOriginalofMusic,BinnedGAM,0.686004,17
pmlb/485_analcatdata_vehicle,PyGAM,0.796540,10
pmlb/485_analcatdata_vehicle,DT_mini,0.774051,7
pmlb/485_analcatdata_vehicle,DT_large,0.965954,23
pmlb/485_analcatdata_vehicle,OLS,0.793528,9
pmlb/485_analcatdata_vehicle,LassoCV,0.801525,12
pmlb/485_analcatdata_vehicle,RidgeCV,0.801842,13
pmlb/485_analcatdata_vehicle,RF,0.750254,6
pmlb/485_analcatdata_vehicle,GBM,0.690453,5
pmlb/485_analcatdata_vehicle,MLP,0.853624,21
pmlb/485_analcatdata_vehicle,FIGS_mini,0.637476,4
pmlb/485_analcatdata_vehicle,FIGS_large,0.440642,1
pmlb/485_analcatdata_vehicle,RuleFit,0.511646,2
pmlb/485_analcatdata_vehicle,HSTree_mini,0.828513,19
pmlb/485_analcatdata_vehicle,HSTree_large,0.877271,22
pmlb/485_analcatdata_vehicle,EBM,0.536507,3
pmlb/485_analcatdata_vehicle,TabPFN,0.782987,8
pmlb/485_analcatdata_vehicle,DecisionTreeSimple,0.846374,20
pmlb/485_analcatdata_vehicle,SparseHingeLinear,0.822910,17
pmlb/485_analcatdata_vehicle,PiecewiseGAM3Knots_sorted,0.822914,18
pmlb/485_analcatdata_vehicle,LinearPlusStumps12,0.818542,14
pmlb/485_analcatdata_vehicle,AdaptiveSelector,0.818542,15
pmlb/485_analcatdata_vehicle,LinearPlusStumps_examples,0.818542,16
pmlb/485_analcatdata_vehicle,BinnedGAM,0.797679,11
pmlb/503_wind,PyGAM,0.467302,6
pmlb/503_wind,DT_mini,0.585988,20
pmlb/503_wind,DT_large,0.600301,23
pmlb/503_wind,OLS,0.476537,10
pmlb/503_wind,LassoCV,0.476126,9
pmlb/503_wind,RidgeCV,0.476544,11
pmlb/503_wind,RF,0.517654,13
pmlb/503_wind,GBM,0.479852,12
pmlb/503_wind,MLP,0.552230,17
pmlb/503_wind,FIGS_mini,0.564346,18
pmlb/503_wind,FIGS_large,0.529328,15
pmlb/503_wind,RuleFit,0.530703,16
pmlb/503_wind,HSTree_mini,0.588568,21
pmlb/503_wind,HSTree_large,0.583712,19
pmlb/503_wind,EBM,0.467650,7
pmlb/503_wind,TabPFN,0.440554,1
pmlb/503_wind,DecisionTreeSimple,0.594990,22
pmlb/503_wind,SparseHingeLinear,0.456909,2
pmlb/503_wind,PiecewiseGAM3Knots_sorted,0.457612,3
pmlb/503_wind,LinearPlusStumps12,0.465729,4
pmlb/503_wind,AdaptiveSelector,0.469644,8
pmlb/503_wind,LinearPlusStumps_examples,0.465729,5
pmlb/503_wind,BinnedGAM,0.525278,14
pmlb/505_tecator,PyGAM,0.216968,22
pmlb/505_tecator,DT_mini,0.180422,18
pmlb/505_tecator,DT_large,0.183648,21
pmlb/505_tecator,OLS,0.065781,1
pmlb/505_tecator,LassoCV,0.117399,8
pmlb/505_tecator,RidgeCV,0.099752,6
pmlb/505_tecator,RF,0.137423,14
pmlb/505_tecator,GBM,0.124764,11
pmlb/505_tecator,MLP,0.118274,9
pmlb/505_tecator,FIGS_mini,0.174757,17
pmlb/505_tecator,FIGS_large,0.153759,15
pmlb/505_tecator,RuleFit,0.130975,13
pmlb/505_tecator,HSTree_mini,0.180521,19
pmlb/505_tecator,HSTree_large,0.182998,20
pmlb/505_tecator,EBM,0.125832,12
pmlb/505_tecator,TabPFN,0.072145,2
pmlb/505_tecator,DecisionTreeSimple,0.164912,16
pmlb/505_tecator,SparseHingeLinear,0.111177,7
pmlb/505_tecator,PiecewiseGAM3Knots_sorted,0.122021,10
pmlb/505_tecator,LinearPlusStumps12,0.099008,3
pmlb/505_tecator,AdaptiveSelector,0.099008,4
pmlb/505_tecator,LinearPlusStumps_examples,0.099008,5
pmlb/505_tecator,BinnedGAM,0.331077,23
pmlb/519_vinnie,PyGAM,0.547565,11
pmlb/519_vinnie,DT_mini,0.595927,15
pmlb/519_vinnie,DT_large,0.619221,19
pmlb/519_vinnie,OLS,0.508163,3
pmlb/519_vinnie,LassoCV,0.507563,1
pmlb/519_vinnie,RidgeCV,0.508007,2
pmlb/519_vinnie,RF,0.595308,14
pmlb/519_vinnie,GBM,0.615310,18
pmlb/519_vinnie,MLP,1.880808,23
pmlb/519_vinnie,FIGS_mini,0.607921,17
pmlb/519_vinnie,FIGS_large,0.620204,20
pmlb/519_vinnie,RuleFit,0.562816,12
pmlb/519_vinnie,HSTree_mini,0.588763,13
pmlb/519_vinnie,HSTree_large,0.599960,16
pmlb/519_vinnie,EBM,0.542639,8
pmlb/519_vinnie,TabPFN,0.532386,7
pmlb/519_vinnie,DecisionTreeSimple,0.626812,21
pmlb/519_vinnie,SparseHingeLinear,0.542652,9
pmlb/519_vinnie,PiecewiseGAM3Knots_sorted,0.543620,10
pmlb/519_vinnie,LinearPlusStumps12,0.513735,4
pmlb/519_vinnie,AdaptiveSelector,0.513735,5
pmlb/519_vinnie,LinearPlusStumps_examples,0.513735,6
pmlb/519_vinnie,BinnedGAM,0.670277,22
pmlb/522_pm10,PyGAM,0.824931,2
pmlb/522_pm10,DT_mini,0.977739,18
pmlb/522_pm10,DT_large,1.013535,21
pmlb/522_pm10,OLS,0.918897,12
pmlb/522_pm10,LassoCV,0.919460,13
pmlb/522_pm10,RidgeCV,0.918503,11
pmlb/522_pm10,RF,0.930337,14
pmlb/522_pm10,GBM,0.864590,4
pmlb/522_pm10,MLP,6.148758,23
pmlb/522_pm10,FIGS_mini,0.987294,19
pmlb/522_pm10,FIGS_large,1.048937,22
pmlb/522_pm10,RuleFit,0.939123,15
pmlb/522_pm10,HSTree_mini,0.947548,17
pmlb/522_pm10,HSTree_large,0.913548,10
pmlb/522_pm10,EBM,0.825545,3
pmlb/522_pm10,TabPFN,0.815108,1
pmlb/522_pm10,DecisionTreeSimple,1.001264,20
pmlb/522_pm10,SparseHingeLinear,0.887834,8
pmlb/522_pm10,PiecewiseGAM3Knots_sorted,0.887834,9
pmlb/522_pm10,LinearPlusStumps12,0.872162,5
pmlb/522_pm10,AdaptiveSelector,0.872162,6
pmlb/522_pm10,LinearPlusStumps_examples,0.872162,7
pmlb/522_pm10,BinnedGAM,0.939656,16
pmlb/523_analcatdata_neavote,PyGAM,0.220072,21
pmlb/523_analcatdata_neavote,DT_mini,0.214749,13
pmlb/523_analcatdata_neavote,DT_large,0.214749,14
pmlb/523_analcatdata_neavote,OLS,0.213590,7
pmlb/523_analcatdata_neavote,LassoCV,0.207268,1
pmlb/523_analcatdata_neavote,RidgeCV,0.213698,8
pmlb/523_analcatdata_neavote,RF,0.210905,3
pmlb/523_analcatdata_neavote,GBM,0.214757,17
pmlb/523_analcatdata_neavote,MLP,0.221343,22
pmlb/523_analcatdata_neavote,FIGS_mini,0.214749,15
pmlb/523_analcatdata_neavote,FIGS_large,0.214749,16
pmlb/523_analcatdata_neavote,RuleFit,0.213511,6
pmlb/523_analcatdata_neavote,HSTree_mini,0.218753,19
pmlb/523_analcatdata_neavote,HSTree_large,0.218753,20
pmlb/523_analcatdata_neavote,EBM,0.213992,9
pmlb/523_analcatdata_neavote,TabPFN,0.229900,23
pmlb/523_analcatdata_neavote,DecisionTreeSimple,0.211431,4
pmlb/523_analcatdata_neavote,SparseHingeLinear,0.216188,18
pmlb/523_analcatdata_neavote,PiecewiseGAM3Knots_sorted,0.210105,2
pmlb/523_analcatdata_neavote,LinearPlusStumps12,0.213997,10
pmlb/523_analcatdata_neavote,AdaptiveSelector,0.213997,11
pmlb/523_analcatdata_neavote,LinearPlusStumps_examples,0.213997,12
pmlb/523_analcatdata_neavote,BinnedGAM,0.213496,5
pmlb/527_analcatdata_election2000,PyGAM,1.701881,21
pmlb/527_analcatdata_election2000,DT_mini,1.242859,17
pmlb/527_analcatdata_election2000,DT_large,1.234649,16
pmlb/527_analcatdata_election2000,OLS,0.000001,1
pmlb/527_analcatdata_election2000,LassoCV,0.085439,3
pmlb/527_analcatdata_election2000,RidgeCV,0.000410,2
pmlb/527_analcatdata_election2000,RF,1.209587,14
pmlb/527_analcatdata_election2000,GBM,1.013245,12
pmlb/527_analcatdata_election2000,MLP,1887.229749,23
pmlb/527_analcatdata_election2000,FIGS_mini,0.892644,9
pmlb/527_analcatdata_election2000,FIGS_large,0.905199,10
pmlb/527_analcatdata_election2000,RuleFit,1.173782,13
pmlb/527_analcatdata_election2000,HSTree_mini,1.226313,15
pmlb/527_analcatdata_election2000,HSTree_large,1.243038,18
pmlb/527_analcatdata_election2000,EBM,1.355861,19
pmlb/527_analcatdata_election2000,TabPFN,1.686215,20
pmlb/527_analcatdata_election2000,DecisionTreeSimple,1.004954,11
pmlb/527_analcatdata_election2000,SparseHingeLinear,0.447966,4
pmlb/527_analcatdata_election2000,PiecewiseGAM3Knots_sorted,0.452330,5
pmlb/527_analcatdata_election2000,LinearPlusStumps12,0.648822,6
pmlb/527_analcatdata_election2000,AdaptiveSelector,0.648822,7
pmlb/527_analcatdata_election2000,LinearPlusStumps_examples,0.648822,8
pmlb/527_analcatdata_election2000,BinnedGAM,1.829351,22
pmlb/529_pollen,PyGAM,0.461038,7
pmlb/529_pollen,DT_mini,0.782516,23
pmlb/529_pollen,DT_large,0.695603,17
pmlb/529_pollen,OLS,0.459518,1
pmlb/529_pollen,LassoCV,0.459645,6
pmlb/529_pollen,RidgeCV,0.459633,5
pmlb/529_pollen,RF,0.613460,14
pmlb/529_pollen,GBM,0.520837,13
pmlb/529_pollen,MLP,0.466292,11
pmlb/529_pollen,FIGS_mini,0.710752,19
pmlb/529_pollen,FIGS_large,0.622554,15
pmlb/529_pollen,RuleFit,0.714367,20
pmlb/529_pollen,HSTree_mini,0.780597,22
pmlb/529_pollen,HSTree_large,0.699142,18
pmlb/529_pollen,EBM,0.477971,12
pmlb/529_pollen,TabPFN,0.462265,8
pmlb/529_pollen,DecisionTreeSimple,0.755113,21
pmlb/529_pollen,SparseHingeLinear,0.463251,9
pmlb/529_pollen,PiecewiseGAM3Knots_sorted,0.463805,10
pmlb/529_pollen,LinearPlusStumps12,0.459576,2
pmlb/529_pollen,AdaptiveSelector,0.459576,3
pmlb/529_pollen,LinearPlusStumps_examples,0.459576,4
pmlb/529_pollen,BinnedGAM,0.643982,16
pmlb/537_houses,PyGAM,0.553856,4
pmlb/537_houses,DT_mini,0.711440,21
pmlb/537_houses,DT_large,0.723465,22
pmlb/537_houses,OLS,0.601016,10
pmlb/537_houses,LassoCV,0.689718,19
pmlb/537_houses,RidgeCV,0.601324,11
pmlb/537_houses,RF,0.619303,12
pmlb/537_houses,GBM,0.534688,3
pmlb/537_houses,MLP,3.346552,23
pmlb/537_houses,FIGS_mini,0.658505,16
pmlb/537_houses,FIGS_large,0.638062,14
pmlb/537_houses,RuleFit,0.631968,13
pmlb/537_houses,HSTree_mini,0.708659,20
pmlb/537_houses,HSTree_large,0.684357,17
pmlb/537_houses,EBM,0.515784,2
pmlb/537_houses,TabPFN,0.433940,1
pmlb/537_houses,DecisionTreeSimple,0.688515,18
pmlb/537_houses,SparseHingeLinear,0.575158,6
pmlb/537_houses,PiecewiseGAM3Knots_sorted,0.575126,5
pmlb/537_houses,LinearPlusStumps12,0.596565,7
pmlb/537_houses,AdaptiveSelector,0.596565,8
pmlb/537_houses,LinearPlusStumps_examples,0.596565,9
pmlb/537_houses,BinnedGAM,0.650629,15
pmlb/542_pollution,PyGAM,1.111270,13
pmlb/542_pollution,DT_mini,1.403815,21
pmlb/542_pollution,DT_large,1.284615,18
pmlb/542_pollution,OLS,0.932164,9
pmlb/542_pollution,LassoCV,0.882812,8
pmlb/542_pollution,RidgeCV,0.824457,7
pmlb/542_pollution,RF,1.059139,12
pmlb/542_pollution,GBM,1.038592,11
pmlb/542_pollution,MLP,134.580121,23
pmlb/542_pollution,FIGS_mini,1.165539,14
pmlb/542_pollution,FIGS_large,1.169855,15
pmlb/542_pollution,RuleFit,1.252642,17
pmlb/542_pollution,HSTree_mini,1.414057,22
pmlb/542_pollution,HSTree_large,1.387260,20
pmlb/542_pollution,EBM,1.016350,10
pmlb/542_pollution,TabPFN,0.808790,4
pmlb/542_pollution,DecisionTreeSimple,1.334304,19
pmlb/542_pollution,SparseHingeLinear,0.813912,5
pmlb/542_pollution,PiecewiseGAM3Knots_sorted,0.813912,6
pmlb/542_pollution,LinearPlusStumps12,0.777648,1
pmlb/542_pollution,AdaptiveSelector,0.777648,2
pmlb/542_pollution,LinearPlusStumps_examples,0.777648,3
pmlb/542_pollution,BinnedGAM,1.182253,16
pmlb/547_no2,PyGAM,0.651745,3
pmlb/547_no2,DT_mini,0.763469,21
pmlb/547_no2,DT_large,0.712038,15
pmlb/547_no2,OLS,0.705119,14
pmlb/547_no2,LassoCV,0.703447,12
pmlb/547_no2,RidgeCV,0.704892,13
pmlb/547_no2,RF,0.678068,7
pmlb/547_no2,GBM,0.653842,4
pmlb/547_no2,MLP,6.596477,23
pmlb/547_no2,FIGS_mini,0.752329,19
pmlb/547_no2,FIGS_large,0.740887,17
pmlb/547_no2,RuleFit,0.763688,22
pmlb/547_no2,HSTree_mini,0.760862,20
pmlb/547_no2,HSTree_large,0.719722,16
pmlb/547_no2,EBM,0.618151,1
pmlb/547_no2,TabPFN,0.629062,2
pmlb/547_no2,DecisionTreeSimple,0.751717,18
pmlb/547_no2,SparseHingeLinear,0.660789,5
pmlb/547_no2,PiecewiseGAM3Knots_sorted,0.664132,6
pmlb/547_no2,LinearPlusStumps12,0.684609,9
pmlb/547_no2,AdaptiveSelector,0.684609,10
pmlb/547_no2,LinearPlusStumps_examples,0.684609,11
pmlb/547_no2,BinnedGAM,0.678228,8
pmlb/556_analcatdata_apnea2,PyGAM,1.147915,15
pmlb/556_analcatdata_apnea2,DT_mini,0.452499,7
pmlb/556_analcatdata_apnea2,DT_large,0.436566,4
pmlb/556_analcatdata_apnea2,OLS,1.410283,21
pmlb/556_analcatdata_apnea2,LassoCV,1.411346,23
pmlb/556_analcatdata_apnea2,RidgeCV,1.410463,22
pmlb/556_analcatdata_apnea2,RF,0.402525,1
pmlb/556_analcatdata_apnea2,GBM,0.471713,10
pmlb/556_analcatdata_apnea2,MLP,1.343332,20
pmlb/556_analcatdata_apnea2,FIGS_mini,0.423232,2
pmlb/556_analcatdata_apnea2,FIGS_large,0.441220,6
pmlb/556_analcatdata_apnea2,RuleFit,0.458487,8
pmlb/556_analcatdata_apnea2,HSTree_mini,0.463995,9
pmlb/556_analcatdata_apnea2,HSTree_large,0.440273,5
pmlb/556_analcatdata_apnea2,EBM,0.483866,11
pmlb/556_analcatdata_apnea2,TabPFN,0.743047,12
pmlb/556_analcatdata_apnea2,DecisionTreeSimple,0.434175,3
