dataset,seed,rmse,seconds
pol,0,0.241189,1140.0
pol,1,0.241737,1118.4
pol,2,0.244058,1112.3
cpu_act,0,0.128936,5338.6
house_16H,0,0.763018,5566.1
elevators,0,0.337839,1058.0
california,0,0.574120,1603.3
kin8nm,0,0.644049,1697.2
abalone,0,0.658693,920.2
