dataset,model,rmse,rank
openml/44068,SmoothGAM_RF_sqrt,0.646552,19
openml/44068,SmoothGAM_tinyGBM,0.669103,22
openml/44068,FullPWC_LinDisp,0.614392,7
openml/44068,SmoothGAM_40s,0.654160,21
openml/44068,HingeGBM_v1,0.608729,1
openml/44068,SklearnStumpGAM_v1,0.614394,9
openml/44068,SmoothGAM_50s,0.649638,20
openml/44068,SmoothGAM_r70hyb,0.704488,25
openml/44068,DistilledGAM_v1,0.621767,13
openml/44068,SmartAdditive_v2,0.614392,8
openml/44068,HingeEBM_v1,0.615583,10
openml/44068,SmoothGAM_v1,0.626458,15
openml/44068,SmoothGAM_ES,0.626458,16
openml/44069,HingeEBM_big,0.151232,13
openml/44069,SklearnGAM_hybrid,0.159936,17
openml/44069,SmoothGAM_RF,0.320838,18
openml/44069,HingeEBM_LinDisp,0.021374,1
openml/44069,SmartAdditive_v5,0.031025,3
openml/44069,SmoothGAM_noES,0.320838,19
openml/44069,SmoothGAM_hybrid,0.038614,10
openml/44069,SmartAddGAM_r90,0.031025,4
openml/44069,SmoothGAM_RF100,0.320838,20
openml/44069,SmartAdditive_v1,0.031025,5
openml/44069,HingeEBM_5bag,0.151232,14
openml/44069,HingeEBM_smart,0.151232,15
openml/44069,SmoothGAM_RF_sqrt,0.320838,21
openml/44069,SmoothGAM_tinyGBM,0.320838,22
openml/44069,FullPWC_LinDisp,0.031025,6
openml/44069,SmoothGAM_40s,0.320838,23
openml/44069,HingeGBM_v1,0.151232,16
openml/44069,SklearnStumpGAM_v1,0.031062,8
openml/44069,SmoothGAM_50s,0.320838,24
openml/44069,SmoothGAM_r70hyb,0.320838,25
openml/44069,DistilledGAM_v1,0.033714,9
openml/44069,SmartAdditive_v2,0.031025,7
openml/44069,HingeEBM_v1,0.021519,2
openml/44069,SmoothGAM_v1,0.038614,11
openml/44069,SmoothGAM_ES,0.038614,12
openml/45048,HingeEBM_big,0.184035,13
openml/45048,SklearnGAM_hybrid,0.428205,17
openml/45048,SmoothGAM_RF,0.428205,18
openml/45048,HingeEBM_LinDisp,0.153376,11
openml/45048,SmartAdditive_v5,0.150880,4
openml/45048,SmoothGAM_noES,0.428205,19
openml/45048,SmoothGAM_hybrid,0.148509,1
openml/45048,SmartAddGAM_r90,0.150880,5
openml/45048,SmoothGAM_RF100,0.428205,20
openml/45048,SmartAdditive_v1,0.150880,6
openml/45048,HingeEBM_5bag,0.184035,14
openml/45048,HingeEBM_smart,0.184035,15
openml/45048,SmoothGAM_RF_sqrt,0.428205,21
openml/45048,SmoothGAM_tinyGBM,0.428205,22
openml/45048,FullPWC_LinDisp,0.150880,7
openml/45048,SmoothGAM_40s,0.428205,23
openml/45048,HingeGBM_v1,0.184035,16
openml/45048,SklearnStumpGAM_v1,0.150880,8
openml/45048,SmoothGAM_50s,0.428205,24
openml/45048,SmoothGAM_r70hyb,0.428205,25
openml/45048,DistilledGAM_v1,0.175878,12
openml/45048,SmartAdditive_v2,0.150880,9
openml/45048,HingeEBM_v1,0.153361,10
openml/45048,SmoothGAM_v1,0.148509,2
openml/45048,SmoothGAM_ES,0.148509,3
openml/45041,HingeEBM_big,1.046844,5
openml/45041,SklearnGAM_hybrid,1.057276,9
openml/45041,SmoothGAM_RF,1.061647,23
openml/45041,HingeEBM_LinDisp,1.046704,3
openml/45041,SmartAdditive_v5,1.060249,16
openml/45041,SmoothGAM_noES,1.056807,7
openml/45041,SmoothGAM_hybrid,1.057952,10
openml/45041,SmartAddGAM_r90,1.060249,17
openml/45041,SmoothGAM_RF100,1.061083,22
openml/45041,SmartAdditive_v1,1.060249,18
openml/45041,HingeEBM_5bag,1.046054,2
openml/45041,HingeEBM_smart,1.046704,4
openml/45041,SmoothGAM_RF_sqrt,1.062005,24
openml/45041,SmoothGAM_tinyGBM,1.058893,13
openml/45041,FullPWC_LinDisp,1.060249,19
openml/45041,SmoothGAM_40s,1.059022,15
openml/45041,HingeGBM_v1,1.065649,25
openml/45041,SklearnStumpGAM_v1,1.060339,21
openml/45041,SmoothGAM_50s,1.058925,14
openml/45041,SmoothGAM_r70hyb,1.056807,8
openml/45041,DistilledGAM_v1,1.055514,6
openml/45041,SmartAdditive_v2,1.060249,20
openml/45041,HingeEBM_v1,1.043773,1
openml/45041,SmoothGAM_v1,1.057952,11
openml/45041,SmoothGAM_ES,1.057952,12
openml/45043,HingeEBM_big,0.908674,16
openml/45043,SklearnGAM_hybrid,0.919975,25
openml/45043,SmoothGAM_RF,0.903315,3
openml/45043,HingeEBM_LinDisp,0.908525,14
openml/45043,SmartAdditive_v5,0.906197,5
openml/45043,SmoothGAM_noES,0.917634,23
openml/45043,SmoothGAM_hybrid,0.917101,20
openml/45043,SmartAddGAM_r90,0.906197,6
openml/45043,SmoothGAM_RF100,0.902900,2
openml/45043,SmartAdditive_v1,0.906197,7
openml/45043,HingeEBM_5bag,0.907438,11
openml/45043,HingeEBM_smart,0.908525,15
openml/45043,SmoothGAM_RF_sqrt,0.902761,1
openml/45043,SmoothGAM_tinyGBM,0.910238,18
openml/45043,FullPWC_LinDisp,0.906197,8
openml/45043,SmoothGAM_40s,0.908955,17
openml/45043,HingeGBM_v1,0.910354,19
openml/45043,SklearnStumpGAM_v1,0.906067,4
openml/45043,SmoothGAM_50s,0.908422,13
openml/45043,SmoothGAM_r70hyb,0.917634,24
openml/45043,DistilledGAM_v1,0.907891,12
openml/45043,SmartAdditive_v2,0.906197,9
openml/45043,HingeEBM_v1,0.906872,10
openml/45043,SmoothGAM_v1,0.917101,21
openml/45043,SmoothGAM_ES,0.917101,22
openml/45047,HingeEBM_big,0.979073,2
openml/45047,SklearnGAM_hybrid,0.988957,18
openml/45047,SmoothGAM_RF,0.986940,17
openml/45047,HingeEBM_LinDisp,0.984031,11
openml/45047,SmartAdditive_v5,0.982852,5
openml/45047,SmoothGAM_noES,0.988957,19
openml/45047,SmoothGAM_hybrid,0.988957,20
openml/45047,SmartAddGAM_r90,0.982852,6
openml/45047,SmoothGAM_RF100,0.986853,16
openml/45047,SmartAdditive_v1,0.982852,7
openml/45047,HingeEBM_5bag,0.978569,1
openml/45047,HingeEBM_smart,0.984031,12
openml/45047,SmoothGAM_RF_sqrt,0.982806,3
openml/45047,SmoothGAM_tinyGBM,0.984959,13
openml/45047,FullPWC_LinDisp,0.982852,8
openml/45047,SmoothGAM_40s,0.985904,14
openml/45047,HingeGBM_v1,0.995559,24
openml/45047,SklearnStumpGAM_v1,0.982837,4
openml/45047,SmoothGAM_50s,0.985954,15
openml/45047,SmoothGAM_r70hyb,0.988957,21
openml/45047,DistilledGAM_v1,1.001761,25
openml/45047,SmartAdditive_v2,0.982852,9
openml/45047,HingeEBM_v1,0.983902,10
openml/45047,SmoothGAM_v1,0.988957,22
openml/45047,SmoothGAM_ES,0.988957,23
openml/45045,HingeEBM_big,1.005255,4
openml/45045,SklearnGAM_hybrid,1.027700,20
openml/45045,SmoothGAM_RF,1.009126,13
openml/45045,HingeEBM_LinDisp,1.004318,1
openml/45045,SmartAdditive_v5,1.006931,6
openml/45045,SmoothGAM_noES,1.028039,21
openml/45045,SmoothGAM_hybrid,1.029427,23
openml/45045,SmartAddGAM_r90,1.006931,7
openml/45045,SmoothGAM_RF100,1.008783,12
openml/45045,SmartAdditive_v1,1.006931,8
openml/45045,HingeEBM_5bag,1.005670,5
openml/45045,HingeEBM_smart,1.004318,2
openml/45045,SmoothGAM_RF_sqrt,1.011451,14
openml/45045,SmoothGAM_tinyGBM,1.017538,19
openml/45045,FullPWC_LinDisp,1.006931,9
openml/45045,SmoothGAM_40s,1.013468,17
openml/45045,HingeGBM_v1,1.012634,16
openml/45045,SklearnStumpGAM_v1,1.006931,10
openml/45045,SmoothGAM_50s,1.012246,15
openml/45045,SmoothGAM_r70hyb,1.028039,22
openml/45045,DistilledGAM_v1,1.014120,18
openml/45045,SmartAdditive_v2,1.006931,11
openml/45045,HingeEBM_v1,1.004379,3
openml/45045,SmoothGAM_v1,1.029427,24
openml/45045,SmoothGAM_ES,1.029427,25
openml/45046,HingeEBM_big,0.809496,4
openml/45046,SklearnGAM_hybrid,0.822935,22
openml/45046,SmoothGAM_RF,0.810069,5
openml/45046,HingeEBM_LinDisp,0.819378,20
openml/45046,SmartAdditive_v5,0.816698,15
openml/45046,SmoothGAM_noES,0.822935,23
openml/45046,SmoothGAM_hybrid,0.823417,25
openml/45046,SmartAddGAM_r90,0.816550,14
openml/45046,SmoothGAM_RF100,0.810615,9
openml/45046,SmartAdditive_v1,0.810551,6
openml/45046,HingeEBM_5bag,0.805623,2
openml/45046,HingeEBM_smart,0.819378,21
openml/45046,SmoothGAM_RF_sqrt,0.807022,3
openml/45046,SmoothGAM_tinyGBM,0.814646,13
openml/45046,FullPWC_LinDisp,0.810551,7
openml/45046,SmoothGAM_40s,0.813763,12
openml/45046,HingeGBM_v1,0.813037,10
openml/45046,SklearnStumpGAM_v1,0.810551,8
openml/45046,SmoothGAM_50s,0.813288,11
openml/45046,SmoothGAM_r70hyb,0.822935,24
openml/45046,DistilledGAM_v1,0.802498,1
openml/45046,SmartAdditive_v2,0.816698,16
openml/45046,HingeEBM_v1,0.818458,19
openml/45046,SmoothGAM_v1,0.817309,17
openml/45046,SmoothGAM_ES,0.817309,18
openml/44055,HingeEBM_big,0.221512,21
openml/44055,SklearnGAM_hybrid,0.174321,10
openml/44055,SmoothGAM_RF,0.174321,11
openml/44055,HingeEBM_LinDisp,0.175707,19
openml/44055,SmartAdditive_v5,0.161381,1
openml/44055,SmoothGAM_noES,0.174321,12
openml/44055,SmoothGAM_hybrid,0.172767,7
openml/44055,SmartAddGAM_r90,0.161381,2
openml/44055,SmoothGAM_RF100,0.174321,13
openml/44055,SmartAdditive_v1,0.161381,3
openml/44055,HingeEBM_5bag,0.221512,22
openml/44055,HingeEBM_smart,0.221512,23
openml/44055,SmoothGAM_RF_sqrt,0.174321,14
openml/44055,SmoothGAM_tinyGBM,0.174321,15
openml/44055,FullPWC_LinDisp,0.161381,4
openml/44055,SmoothGAM_40s,0.174321,16
openml/44055,HingeGBM_v1,0.221512,24
openml/44055,SklearnStumpGAM_v1,0.161381,5
openml/44055,SmoothGAM_50s,0.174321,17
openml/44055,SmoothGAM_r70hyb,0.174321,18
openml/44055,DistilledGAM_v1,0.245253,25
openml/44055,SmartAdditive_v2,0.161381,6
openml/44055,HingeEBM_v1,0.175707,20
openml/44055,SmoothGAM_v1,0.172767,8
openml/44055,SmoothGAM_ES,0.172767,9
openml/44056,HingeEBM_big,0.084303,5
openml/44056,SklearnGAM_hybrid,0.437244,17
openml/44056,SmoothGAM_RF,0.437244,18
openml/44056,HingeEBM_LinDisp,0.028293,1
openml/44056,SmartAdditive_v5,0.401398,10
openml/44056,SmoothGAM_noES,0.437244,19
openml/44056,SmoothGAM_hybrid,0.435991,16
openml/44056,SmartAddGAM_r90,0.401398,11
openml/44056,SmoothGAM_RF100,0.437244,20
openml/44056,SmartAdditive_v1,0.395155,7
openml/44056,HingeEBM_5bag,0.084193,4
openml/44056,HingeEBM_smart,0.028293,2
openml/44056,SmoothGAM_RF_sqrt,0.437244,21
openml/44056,SmoothGAM_tinyGBM,0.437244,22
openml/44056,FullPWC_LinDisp,0.395155,8
openml/44056,SmoothGAM_40s,0.437244,23
openml/44056,HingeGBM_v1,0.112726,6
openml/44056,SklearnStumpGAM_v1,0.395155,9
openml/44056,SmoothGAM_50s,0.437244,24
openml/44056,SmoothGAM_r70hyb,0.437244,25
openml/44056,DistilledGAM_v1,0.420239,13
openml/44056,SmartAdditive_v2,0.401398,12
openml/44056,HingeEBM_v1,0.028425,3
openml/44056,SmoothGAM_v1,0.429804,14
openml/44056,SmoothGAM_ES,0.429804,15
openml/44059,HingeEBM_big,0.200849,9
openml/44059,SklearnGAM_hybrid,0.216408,16
openml/44059,SmoothGAM_RF,0.216408,17
openml/44059,HingeEBM_LinDisp,0.126732,2
openml/44059,SmartAdditive_v5,0.212432,13
openml/44059,SmoothGAM_noES,0.216408,18
openml/44059,SmoothGAM_hybrid,0.232091,25
openml/44059,SmartAddGAM_r90,0.212432,14
openml/44059,SmoothGAM_RF100,0.216408,19
openml/44059,SmartAdditive_v1,0.164554,4
openml/44059,HingeEBM_5bag,0.200849,10
openml/44059,HingeEBM_smart,0.200849,11
openml/44059,SmoothGAM_RF_sqrt,0.216408,20
openml/44059,SmoothGAM_tinyGBM,0.216408,21
openml/44059,FullPWC_LinDisp,0.164554,5
openml/44059,SmoothGAM_40s,0.216408,22
openml/44059,HingeGBM_v1,0.200849,12
openml/44059,SklearnStumpGAM_v1,0.164529,3
openml/44059,SmoothGAM_50s,0.216408,23
openml/44059,SmoothGAM_r70hyb,0.216408,24
openml/44059,DistilledGAM_v1,0.183692,6
openml/44059,SmartAdditive_v2,0.212432,15
openml/44059,HingeEBM_v1,0.126625,1
openml/44059,SmoothGAM_v1,0.196619,7
openml/44059,SmoothGAM_ES,0.196619,8
openml/44061,HingeEBM_big,0.866203,22
openml/44061,SklearnGAM_hybrid,0.860229,11
openml/44061,SmoothGAM_RF,0.858192,2
openml/44061,HingeEBM_LinDisp,0.866335,24
openml/44061,SmartAdditive_v5,0.860229,12
openml/44061,SmoothGAM_noES,0.860229,13
openml/44061,SmoothGAM_hybrid,0.860229,14
openml/44061,SmartAddGAM_r90,0.860229,15
openml/44061,SmoothGAM_RF100,0.858633,3
openml/44061,SmartAdditive_v1,0.860206,6
openml/44061,HingeEBM_5bag,0.865078,21
openml/44061,HingeEBM_smart,0.866335,25
openml/44061,SmoothGAM_RF_sqrt,0.855245,1
openml/44061,SmoothGAM_tinyGBM,0.860005,4
openml/44061,FullPWC_LinDisp,0.860206,7
openml/44061,SmoothGAM_40s,0.860126,5
openml/44061,HingeGBM_v1,0.862540,19
openml/44061,SklearnStumpGAM_v1,0.860206,8
openml/44061,SmoothGAM_50s,0.860288,18
openml/44061,SmoothGAM_r70hyb,0.860229,16
openml/44061,DistilledGAM_v1,0.862938,20
openml/44061,SmartAdditive_v2,0.860229,17
openml/44061,HingeEBM_v1,0.866254,23
openml/44061,SmoothGAM_v1,0.860206,9
openml/44061,SmoothGAM_ES,0.860206,10
openml/44062,HingeEBM_big,0.050758,4
openml/44062,SklearnGAM_hybrid,0.373834,17
openml/44062,SmoothGAM_RF,0.373834,18
openml/44062,HingeEBM_LinDisp,0.050467,1
openml/44062,SmartAdditive_v5,0.150266,9
openml/44062,SmoothGAM_noES,0.373834,19
openml/44062,SmoothGAM_hybrid,0.159881,14
openml/44062,SmartAddGAM_r90,0.150266,10
openml/44062,SmoothGAM_RF100,0.373834,20
openml/44062,SmartAdditive_v1,0.150266,11
openml/44062,HingeEBM_5bag,0.052624,5
openml/44062,HingeEBM_smart,0.050467,2
openml/44062,SmoothGAM_RF_sqrt,0.373834,21
openml/44062,SmoothGAM_tinyGBM,0.373834,22
openml/44062,FullPWC_LinDisp,0.150266,12
openml/44062,SmoothGAM_40s,0.373834,23
openml/44062,HingeGBM_v1,0.067993,6
openml/44062,SklearnStumpGAM_v1,0.150230,8
openml/44062,SmoothGAM_50s,0.373834,24
openml/44062,SmoothGAM_r70hyb,0.373834,25
openml/44062,DistilledGAM_v1,0.110092,7
openml/44062,SmartAdditive_v2,0.150266,13
openml/44062,HingeEBM_v1,0.050467,3
openml/44062,SmoothGAM_v1,0.159881,15
openml/44062,SmoothGAM_ES,0.159881,16
openml/44063,HingeEBM_big,0.381639,5
openml/44063,SklearnGAM_hybrid,0.656837,22
openml/44063,SmoothGAM_RF,0.564348,7
openml/44063,HingeEBM_LinDisp,0.379027,1
openml/44063,SmartAdditive_v5,0.605394,13
openml/44063,SmoothGAM_noES,0.656837,23
openml/44063,SmoothGAM_hybrid,0.649447,21
openml/44063,SmartAddGAM_r90,0.605394,14
openml/44063,SmoothGAM_RF100,0.565520,8
openml/44063,SmartAdditive_v1,0.604777,10
openml/44063,HingeEBM_5bag,0.381176,4
openml/44063,HingeEBM_smart,0.379027,2
openml/44063,SmoothGAM_RF_sqrt,0.573720,9
openml/44063,SmoothGAM_tinyGBM,0.637261,18
openml/44063,FullPWC_LinDisp,0.604777,11
openml/44063,SmoothGAM_40s,0.630597,17
openml/44063,HingeGBM_v1,0.430328,6
openml/44063,SklearnStumpGAM_v1,0.604777,12
openml/44063,SmoothGAM_50s,0.628242,16
openml/44063,SmoothGAM_r70hyb,0.656837,24
openml/44063,DistilledGAM_v1,0.687233,25
openml/44063,SmartAdditive_v2,0.605394,15
openml/44063,HingeEBM_v1,0.379846,3
openml/44063,SmoothGAM_v1,0.646493,19
openml/44063,SmoothGAM_ES,0.646493,20
